Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,DateTime,hour,day_of_week,month,is_weekend,GAP_rolling_mean_60,GAP_rolling_mean_120,GAP_diff_1,GAP_diff_60,sub_metering_total
0.256,0.0,241.34,1.0,0.0,0.0,1.0,2010-10-30 09:59:00,9,5,10,1,0.3779333333333333,0.3893833333333333,-0.07400000000000001,-0.07600000000000001,1.0
2.964,0.098,238.07,13.0,0.0,48.0,1.0,2008-07-05 12:53:00,12,5,7,1,1.3766333333333334,1.0229000000000001,-1.634,2.4619999999999997,49.0
1.59,0.184,238.7,6.6,0.0,0.0,17.0,2009-03-23 08:40:00,8,0,3,0,2.0560666666666667,2.16325,-0.014000000000000012,-0.8019999999999998,17.0
0.726,0.0,240.2,3.0,0.0,0.0,0.0,2007-06-19 20:32:00,20,1,6,0,0.6392333333333333,0.6627166666666667,0.0020000000000000018,-0.15400000000000003,0.0
1.748,0.054,242.21,7.2,0.0,0.0,19.0,2010-05-19 09:43:00,9,2,5,0,1.8278,1.7611999999999999,-0.6100000000000001,-0.3320000000000001,19.0
1.81,0.062,234.44,7.6,0.0,1.0,17.0,2007-09-25 12:13:00,12,1,9,0,1.7594333333333332,1.7768666666666668,0.02400000000000002,0.08000000000000007,18.0
0.916,0.0,242.89,3.8,0.0,0.0,1.0,2008-09-12 23:15:00,23,4,9,0,1.0487333333333335,1.7534333333333334,0.0,-0.04799999999999993,1.0
0.424,0.0,250.22,1.8,0.0,0.0,1.0,2009-12-08 14:51:00,14,1,12,0,1.3088000000000002,1.53435,-0.006000000000000005,-1.1340000000000001,1.0
1.576,0.246,244.27,6.4,0.0,1.0,18.0,2009-04-04 11:47:00,11,5,4,1,2.083066666666667,1.7804166666666668,-0.01200000000000001,0.16000000000000014,19.0
0.136,0.0,241.0,0.6,0.0,0.0,1.0,2009-08-04 12:34:00,12,1,8,0,0.2505,0.24775000000000003,-0.0020000000000000018,-0.16799999999999998,1.0
1.726,0.09,240.59,7.0,1.0,0.0,18.0,2010-01-19 08:40:00,8,1,1,0,2.2704999999999997,2.4865666666666666,-0.008000000000000007,-0.8780000000000001,19.0
0.238,0.0,238.7,1.0,0.0,0.0,0.0,2008-02-26 10:30:00,10,1,2,0,0.24933333333333332,0.26949999999999996,0.021999999999999992,0.03,0.0
0.492,0.208,236.24,2.2,0.0,0.0,0.0,2007-04-28 04:22:00,4,5,4,1,0.492,0.492,0.0,0.0,0.0
0.31,0.07,236.97,1.2,0.0,1.0,1.0,2010-05-03 12:41:00,12,0,5,0,1.2714333333333334,1.2948,-0.0020000000000000018,-1.052,2.0
0.412,0.094,240.04,1.8,0.0,0.0,1.0,2009-05-12 01:33:00,1,1,5,0,0.38780000000000003,0.43918333333333337,-0.0020000000000000018,0.01799999999999996,1.0
0.286,0.0,247.67,1.2,0.0,0.0,0.0,2008-12-16 06:01:00,6,1,12,0,0.3194333333333334,0.33716666666666667,0.0020000000000000018,0.009999999999999953,0.0
1.396,0.118,241.29,5.8,0.0,0.0,18.0,2007-04-04 14:32:00,14,2,4,0,1.3669666666666667,1.4225833333333333,0.018000000000000016,0.07999999999999985,18.0
0.332,0.068,235.82,1.4,0.0,1.0,0.0,2008-03-07 19:12:00,19,4,3,0,0.5200333333333333,0.5673333333333334,0.0020000000000000018,0.0020000000000000018,1.0
1.612,0.0,245.7,6.8,0.0,24.0,1.0,2010-01-27 14:50:00,14,2,1,0,2.5530999999999997,1.8466333333333333,-0.21599999999999997,0.43800000000000017,25.0
0.328,0.216,241.42,1.6,0.0,0.0,1.0,2010-07-27 20:20:00,20,1,7,0,0.2922666666666666,0.30541666666666667,-0.0020000000000000018,0.17800000000000002,1.0
2.106,0.286,236.85,9.0,0.0,1.0,18.0,2010-10-04 08:34:00,8,0,10,0,2.369666666666667,2.3290833333333327,-0.0040000000000000036,-0.3340000000000001,19.0
1.304,0.078,234.53,5.4,0.0,0.0,16.0,2007-11-02 20:01:00,20,4,11,0,1.2802333333333336,1.2780166666666666,0.0,0.07600000000000007,16.0
1.364,0.0,236.99,5.8,0.0,0.0,0.0,2007-12-22 17:56:00,17,5,12,1,1.2854,1.3592166666666665,0.01200000000000001,0.026000000000000023,0.0
2.898,0.252,241.28,12.0,1.0,38.0,1.0,2009-05-10 16:15:00,16,6,5,1,2.2937333333333334,2.0494666666666665,0.0040000000000000036,-1.016,40.0
0.31,0.0,243.14,1.4,0.0,0.0,0.0,2009-04-08 03:13:00,3,2,4,0,0.4416666666666667,0.4338833333333334,0.0020000000000000018,-0.09000000000000002,0.0
1.078,0.046,240.61,4.8,0.0,0.0,0.0,2009-03-11 20:06:00,20,2,3,0,0.7668333333333333,1.2700833333333332,0.5900000000000001,-0.6339999999999999,0.0
1.396,0.0,245.11,5.6,0.0,0.0,19.0,2009-12-28 12:02:00,12,0,12,0,1.4296,1.8150333333333333,-0.04800000000000004,-0.03400000000000003,19.0
0.678,0.0,246.22,3.2,0.0,5.0,0.0,2009-03-04 15:27:00,15,2,3,0,2.5380666666666665,1.7557000000000003,-0.7419999999999999,0.03200000000000003,5.0
0.358,0.142,242.67,1.6,0.0,0.0,0.0,2008-04-13 16:25:00,16,6,4,1,0.38793333333333335,0.79465,-0.04200000000000004,0.01599999999999996,0.0
0.358,0.086,243.46,1.6,0.0,2.0,0.0,2007-11-13 00:44:00,0,1,11,0,0.3589333333333334,1.0108833333333334,0.01799999999999996,-0.05199999999999999,2.0
0.306,0.088,240.89,1.2,0.0,0.0,0.0,2007-09-28 05:37:00,5,4,9,0,0.26363333333333333,0.2719,-0.0020000000000000018,0.1,0.0
0.116,0.0,242.23,0.6,0.0,0.0,0.0,2007-09-08 03:50:00,3,5,9,1,0.17643333333333333,0.20956666666666665,0.0,-0.16799999999999998,0.0
1.668,0.326,240.59,7.0,0.0,0.0,0.0,2009-02-24 19:12:00,19,1,2,0,1.5548,1.4597333333333333,0.274,0.1279999999999999,0.0
3.136,0.216,242.94,13.6,27.0,0.0,19.0,2010-01-03 12:15:00,12,6,1,1,2.9968999999999997,2.7485,-0.8899999999999997,1.6380000000000001,46.0
0.29,0.11,237.58,1.2,0.0,0.0,0.0,2007-06-04 14:27:00,14,0,6,0,0.2482333333333333,0.27315000000000006,0.0,-0.0020000000000000018,0.0
1.174,0.0,238.47,4.8,0.0,0.0,17.0,2007-06-29 13:47:00,13,4,6,0,1.7175666666666667,1.7923499999999999,-0.0020000000000000018,-0.29800000000000004,17.0
0.162,0.058,242.2,0.8,0.0,0.0,0.0,2010-09-06 02:06:00,2,0,9,0,0.31810000000000005,0.34695,0.0,-0.206,0.0
0.424,0.05,242.25,2.0,0.0,0.0,0.0,2008-11-01 07:57:00,7,5,11,1,0.7428333333333333,0.9844666666666666,-0.0020000000000000018,-1.084,0.0
0.354,0.098,243.33,1.6,0.0,0.0,0.0,2007-02-10 00:54:00,0,5,2,1,0.382,0.5903166666666666,0.010000000000000009,-0.08200000000000002,0.0
1.988,0.128,243.07,8.2,0.0,0.0,18.0,2009-09-13 23:06:00,23,6,9,1,2.6229,2.634783333333333,-0.0040000000000000036,-2.6860000000000004,18.0
3.354,0.12,237.37,14.0,0.0,0.0,17.0,2007-01-16 18:02:00,18,1,1,0,2.9247333333333336,2.32555,0.10999999999999988,1.346,17.0
1.636,0.162,242.2,6.8,0.0,0.0,0.0,2010-01-10 18:58:00,18,6,1,1,2.9600999999999997,3.0358333333333336,-0.026000000000000023,-0.9480000000000002,0.0
1.602,0.118,242.12,6.6,1.0,0.0,18.0,2008-11-12 22:32:00,22,2,11,0,2.2371333333333334,2.214183333333333,-0.0020000000000000018,-2.9059999999999997,19.0
1.294,0.064,239.75,5.4,0.0,1.0,18.0,2009-06-24 15:04:00,15,2,6,0,1.4922666666666666,1.421066666666667,0.0020000000000000018,-0.11799999999999988,19.0
0.236,0.0,239.67,1.0,0.0,1.0,0.0,2007-10-17 05:04:00,5,2,10,0,0.29209999999999997,0.30113333333333336,0.017999999999999988,-0.068,1.0
1.704,0.098,235.67,7.2,0.0,0.0,18.0,2008-09-30 19:33:00,19,1,9,0,1.1188666666666667,0.9301333333333335,-0.010000000000000009,0.6519999999999999,18.0
1.67,0.402,240.43,7.0,1.0,1.0,19.0,2009-08-29 16:52:00,16,5,8,1,1.9649,1.8968333333333334,0.006000000000000005,0.7479999999999999,21.0
0.282,0.112,241.22,1.2,0.0,0.0,0.0,2009-09-03 05:25:00,5,3,9,0,0.3175,0.33980000000000005,0.0,0.023999999999999966,0.0
0.32,0.09,243.16,1.4,0.0,0.0,0.0,2007-02-01 04:40:00,4,3,2,0,0.3041,0.305,0.094,0.09,0.0
0.244,0.046,241.5,1.2,0.0,0.0,1.0,2010-08-29 08:47:00,8,6,8,1,0.45413333333333333,0.38173333333333337,0.0020000000000000018,-0.03600000000000003,1.0
0.24,0.132,243.22,1.0,0.0,0.0,1.0,2009-06-17 01:53:00,1,2,6,0,0.27376666666666666,0.3267666666666667,-0.0020000000000000018,0.055999999999999994,1.0
3.284,0.254,237.75,13.8,37.0,0.0,0.0,2007-02-17 14:26:00,14,5,2,1,2.6736,1.7335833333333333,-0.04200000000000026,1.0619999999999998,37.0
0.22,0.0,240.34,0.8,0.0,0.0,1.0,2009-10-09 06:45:00,6,4,10,0,0.3484333333333333,0.3366833333333334,-0.048000000000000015,-0.07799999999999999,1.0
3.178,0.266,236.71,13.4,38.0,0.0,1.0,2008-09-03 21:47:00,21,2,9,0,1.8942,2.2647,0.06999999999999984,0.4379999999999997,39.0
2.438,0.292,236.75,10.6,0.0,28.0,0.0,2008-09-06 11:49:00,11,5,9,1,2.504,2.5506,-1.266,1.842,28.0
1.242,0.0,239.96,5.2,0.0,0.0,19.0,2008-09-13 09:35:00,9,5,9,1,1.3737,1.6705166666666666,-0.0040000000000000036,-0.29600000000000004,19.0
0.136,0.0,239.16,0.6,0.0,0.0,0.0,2008-06-22 03:16:00,3,6,6,1,0.28563333333333335,0.3406666666666667,0.0,-0.182,0.0
1.178,0.076,232.04,5.0,0.0,0.0,16.0,2007-08-09 08:33:00,8,3,8,0,1.1609,0.6611166666666667,0.01200000000000001,0.956,16.0
1.298,0.086,240.21,5.4,0.0,0.0,18.0,2009-09-25 10:24:00,10,4,9,0,1.4438333333333333,1.49615,0.0020000000000000018,-0.17999999999999994,18.0
0.244,0.112,242.75,1.0,0.0,0.0,1.0,2009-06-25 15:26:00,15,3,6,0,0.2014333333333333,0.25633333333333336,-0.0020000000000000018,0.10799999999999998,1.0
0.324,0.074,245.44,1.4,0.0,0.0,1.0,2010-05-12 04:31:00,4,2,5,0,0.3534333333333334,0.34296666666666664,-0.0020000000000000018,0.07200000000000001,1.0
0.486,0.0,241.68,2.0,0.0,0.0,0.0,2009-09-10 18:50:00,18,3,9,0,0.3718333333333333,0.3438833333333334,0.0,0.25,0.0
0.412,0.222,244.9,1.8,0.0,0.0,0.0,2010-02-01 00:15:00,0,0,2,0,0.7702666666666667,0.9715,-0.0020000000000000018,-0.38200000000000006,0.0
2.53,0.438,239.0,10.6,1.0,0.0,18.0,2009-12-30 11:41:00,11,2,12,0,3.5508666666666664,2.819883333333333,-1.028,-2.084,19.0
4.652,0.15,234.0,19.8,0.0,0.0,0.0,2008-11-20 19:12:00,19,3,11,0,1.8705333333333334,1.6562166666666667,0.6180000000000003,3.558,0.0
0.438,0.2,242.88,2.0,0.0,0.0,0.0,2007-10-21 10:30:00,10,6,10,1,0.40359999999999996,0.42783333333333334,-0.0040000000000000036,0.138,0.0
1.93,0.106,237.65,8.2,0.0,2.0,0.0,2008-02-06 22:05:00,22,2,2,0,3.3091333333333335,3.504833333333333,0.006000000000000005,-1.8060000000000003,2.0
0.384,0.138,246.87,1.6,0.0,0.0,0.0,2008-01-03 00:43:00,0,3,1,0,0.8404,1.6508333333333334,-0.020000000000000018,-0.676,0.0
0.316,0.13,239.9,1.4,0.0,0.0,0.0,2008-06-06 01:59:00,1,4,6,0,0.3200666666666667,0.31588333333333335,0.03400000000000003,-0.49799999999999994,0.0
0.814,0.072,238.92,3.4,0.0,2.0,0.0,2008-01-08 18:21:00,18,1,1,0,0.8204666666666667,1.1334166666666667,-0.0040000000000000036,-0.7100000000000001,2.0
0.916,0.046,237.28,4.0,0.0,0.0,0.0,2008-01-10 18:40:00,18,3,1,0,0.8213,0.6325166666666667,0.09000000000000008,0.246,0.0
1.05,0.198,249.41,4.2,0.0,2.0,0.0,2009-12-23 20:11:00,20,2,12,0,1.6922666666666666,1.8627166666666668,0.0020000000000000018,-1.0639999999999998,2.0
0.244,0.096,240.7,1.2,0.0,0.0,0.0,2010-06-22 05:36:00,5,1,6,0,0.2361666666666667,0.2651833333333333,-0.014000000000000012,-0.026000000000000023,0.0
3.09,0.216,238.02,13.0,0.0,0.0,18.0,2009-10-31 19:06:00,19,5,10,1,1.9313,1.4237833333333334,-0.052000000000000046,2.17,18.0
0.782,0.228,240.87,3.4,0.0,1.0,0.0,2007-06-24 16:30:00,16,6,6,1,1.6382,1.1091166666666665,-0.0040000000000000036,-0.5640000000000001,1.0
0.374,0.0,243.07,1.6,0.0,0.0,0.0,2007-01-01 22:41:00,22,0,1,0,0.47159999999999996,0.43925000000000003,0.0020000000000000018,-0.09000000000000002,0.0
4.72,0.312,229.79,20.6,37.0,0.0,0.0,2007-11-07 18:46:00,18,2,11,0,1.8994666666666664,2.4156666666666666,1.7039999999999997,3.4699999999999998,37.0
0.52,0.148,239.25,2.2,0.0,1.0,1.0,2009-05-14 18:08:00,18,3,5,0,0.35223333333333334,0.3599666666666667,-0.6119999999999999,0.196,2.0
1.884,0.258,240.87,7.8,1.0,0.0,18.0,2008-12-06 12:06:00,12,5,12,1,3.3909666666666665,3.8218666666666663,0.015999999999999792,-0.21399999999999997,19.0
2.164,0.138,238.85,9.0,0.0,0.0,17.0,2007-06-12 21:19:00,21,1,6,0,0.8231666666666667,0.9158833333333334,0.3720000000000001,1.6340000000000001,17.0
1.496,0.092,242.04,6.2,0.0,0.0,19.0,2010-02-03 01:30:00,1,2,2,0,1.5165000000000002,1.56105,0.0020000000000000018,-0.1180000000000001,19.0
1.824,0.0,242.68,7.4,0.0,0.0,19.0,2008-05-21 08:45:00,8,2,5,0,1.4652,1.6095166666666667,-0.006000000000000005,0.534,19.0
1.654,0.39,240.21,7.0,0.0,0.0,18.0,2009-10-10 17:44:00,17,5,10,1,1.4539,1.8728166666666668,-0.018000000000000016,0.19999999999999996,18.0
1.296,0.0,242.53,5.2,0.0,0.0,19.0,2009-06-02 08:57:00,8,1,6,0,1.6713999999999998,1.565416666666667,0.0020000000000000018,-0.22999999999999998,19.0
0.202,0.048,238.65,0.8,0.0,0.0,0.0,2007-09-27 00:17:00,0,3,9,0,0.9403,0.7730499999999999,-0.528,-0.08999999999999997,0.0
0.334,0.236,239.35,1.6,0.0,1.0,1.0,2008-07-22 16:02:00,16,1,7,0,0.4257666666666667,0.4724666666666667,-0.0020000000000000018,-0.064,2.0
0.92,0.048,241.29,3.8,0.0,1.0,0.0,2007-11-30 17:58:00,17,4,11,0,0.6012333333333334,1.0331,0.018000000000000016,-0.7020000000000001,1.0
0.22,0.0,244.93,1.0,0.0,0.0,0.0,2009-03-16 02:34:00,2,0,3,0,0.27759999999999996,0.30473333333333336,-0.060000000000000026,-0.17,0.0
0.302,0.1,242.77,1.4,0.0,0.0,0.0,2007-03-17 23:31:00,23,5,3,1,0.5615333333333333,1.3148499999999999,-0.020000000000000018,-1.0879999999999999,0.0
0.218,0.0,244.67,0.8,0.0,0.0,0.0,2007-12-10 03:24:00,3,0,12,0,0.28103333333333336,0.2909,0.0,-0.18000000000000002,0.0
0.906,0.0,239.25,3.8,0.0,0.0,1.0,2010-08-22 21:11:00,21,6,8,1,0.906,0.906,0.0,0.0,1.0
0.266,0.0,243.62,1.0,0.0,0.0,1.0,2009-12-29 05:37:00,5,1,12,0,0.3247,0.3497,0.0,-0.178,1.0
0.492,0.208,236.24,2.2,0.0,0.0,0.0,2007-04-30 10:58:00,10,0,4,0,0.492,0.492,0.0,0.0,0.0
1.398,0.094,242.35,5.8,0.0,0.0,19.0,2010-03-17 09:58:00,9,2,3,0,1.9464333333333335,1.9756666666666665,-0.0020000000000000018,-0.1280000000000001,19.0
0.666,0.068,239.12,2.8,0.0,0.0,1.0,2008-10-07 17:55:00,17,1,10,0,0.5153666666666668,0.5411833333333333,-0.0020000000000000018,-0.0020000000000000018,1.0
0.354,0.182,242.45,1.6,0.0,1.0,1.0,2010-07-01 05:43:00,5,3,7,0,0.4291,0.4213333333333333,0.0,-0.09200000000000003,2.0
0.344,0.118,241.91,1.8,0.0,0.0,1.0,2010-09-12 09:46:00,9,6,9,1,0.3412666666666667,0.35214999999999996,-0.05800000000000005,-0.062000000000000055,1.0
0.394,0.064,242.86,1.6,0.0,1.0,0.0,2009-02-16 07:06:00,7,0,2,0,1.0112333333333334,0.7711666666666667,0.026000000000000023,-1.0259999999999998,1.0
0.624,0.23,242.02,2.6,0.0,1.0,0.0,2007-12-23 12:25:00,12,6,12,1,1.4160000000000001,1.4791166666666666,-0.0040000000000000036,-0.7280000000000001,1.0
4.266,0.402,238.7,17.8,0.0,36.0,18.0,2010-01-16 11:38:00,11,5,1,1,2.608966666666667,2.262133333333333,0.02200000000000024,2.41,54.0
0.172,0.0,241.13,0.8,0.0,0.0,0.0,2010-06-02 05:04:00,5,2,6,0,0.27366666666666667,0.2601833333333333,0.0,-0.10600000000000004,0.0
0.426,0.248,242.97,2.0,0.0,2.0,0.0,2008-04-21 18:02:00,18,0,4,0,0.39446666666666663,0.3636,-0.0020000000000000018,0.01200000000000001,2.0
0.32,0.106,242.29,1.4,0.0,1.0,1.0,2008-04-10 12:38:00,12,3,4,0,0.3703333333333333,0.34806666666666664,0.0,-0.08200000000000002,2.0
1.996,0.0,238.4,8.8,0.0,0.0,18.0,2010-07-05 07:54:00,7,0,7,0,0.6922666666666667,0.5160166666666667,-0.008000000000000007,1.732,18.0
1.974,0.056,237.28,8.4,0.0,0.0,18.0,2010-11-07 15:40:00,15,6,11,1,1.4447666666666668,1.4017000000000002,0.11199999999999988,1.032,18.0
1.648,0.0,241.79,6.8,1.0,0.0,18.0,2009-01-13 08:23:00,8,1,1,0,2.7881666666666667,2.6422499999999998,-0.254,-0.8020000000000003,19.0
2.618,0.048,235.34,11.0,0.0,0.0,17.0,2007-10-23 19:15:00,19,1,10,0,2.285066666666667,3.2170666666666667,-0.0820000000000003,1.136,17.0
4.676,0.0,238.22,19.6,0.0,74.0,0.0,2009-03-15 12:27:00,12,6,3,1,1.1753666666666667,1.49005,1.0940000000000003,4.066,74.0
1.07,0.314,239.84,4.6,0.0,0.0,0.0,2009-08-16 18:46:00,18,6,8,1,1.7145000000000001,1.2366833333333334,-0.008000000000000007,-1.6300000000000001,0.0
1.782,0.21,239.96,7.4,0.0,0.0,17.0,2007-02-21 17:21:00,17,2,2,0,1.7318333333333333,1.8024166666666666,0.01200000000000001,0.08800000000000008,17.0
0.232,0.0,243.66,1.0,0.0,0.0,0.0,2008-01-04 01:00:00,1,4,1,0,0.8358000000000001,0.61955,-0.055999999999999966,-0.098,0.0
0.336,0.226,241.71,1.6,0.0,0.0,1.0,2010-08-13 06:46:00,6,4,8,0,0.30850000000000005,0.28895,-0.0020000000000000018,0.18000000000000002,1.0
0.234,0.0,246.11,1.0,0.0,0.0,0.0,2008-02-02 02:06:00,2,5,2,1,0.8235333333333333,0.6670166666666667,0.0020000000000000018,-0.07199999999999998,0.0
1.23,0.0,240.39,5.0,0.0,0.0,0.0,2007-08-17 06:32:00,6,4,8,0,0.3373,0.24650000000000002,0.04400000000000004,1.096,0.0
1.514,0.208,240.08,6.4,0.0,1.0,19.0,2010-04-17 08:26:00,8,5,4,1,1.773,1.6143833333333333,-0.04400000000000004,-0.3380000000000001,20.0
0.112,0.0,240.02,0.6,0.0,0.0,0.0,2007-09-22 00:52:00,0,5,9,1,0.20226666666666668,0.2590166666666667,-0.020000000000000004,-0.248,0.0
2.076,0.216,240.16,9.0,0.0,0.0,18.0,2010-06-11 21:23:00,21,4,6,0,0.8098333333333333,1.0834333333333332,0.524,1.742,18.0
1.312,0.066,243.53,5.4,0.0,0.0,18.0,2008-11-30 01:26:00,1,6,11,1,1.753866666666667,2.5854,-0.006000000000000005,-1.4879999999999998,18.0
1.04,0.1,239.42,4.4,0.0,1.0,0.0,2007-09-09 17:22:00,17,6,9,1,0.8013,1.1369166666666668,0.6260000000000001,-0.5840000000000001,1.0
1.616,0.068,237.76,7.0,0.0,0.0,18.0,2008-06-25 06:56:00,6,2,6,0,1.2745666666666666,0.7665833333333333,-0.2859999999999998,1.3820000000000001,18.0
0.214,0.048,246.73,0.8,0.0,0.0,0.0,2008-12-25 04:04:00,4,3,12,0,0.2649666666666667,0.2663666666666667,0.0,-0.07799999999999999,0.0
1.49,0.21,242.42,6.2,0.0,0.0,18.0,2009-05-20 11:47:00,11,2,5,0,1.3940666666666668,1.5750666666666668,0.0020000000000000018,0.16799999999999993,18.0
2.334,0.0,242.85,9.6,0.0,0.0,0.0,2007-01-24 06:13:00,6,2,1,0,1.4089666666666667,1.4214499999999999,1.334,0.010000000000000231,0.0
0.254,0.0,242.19,1.0,0.0,0.0,1.0,2008-10-10 02:00:00,2,4,10,0,0.3189333333333334,0.34905,0.0,0.0040000000000000036,1.0
3.1,0.074,236.45,13.0,0.0,0.0,18.0,2010-10-06 08:05:00,8,2,10,0,2.6891666666666665,1.8087166666666665,-0.19599999999999973,0.9300000000000002,18.0
0.288,0.056,241.23,1.2,0.0,0.0,0.0,2008-04-05 01:41:00,1,5,4,1,0.3095333333333333,0.8453833333333333,-0.07800000000000001,-1.168,0.0
1.402,0.194,241.23,5.8,0.0,0.0,18.0,2009-07-15 06:49:00,6,2,7,0,0.4016,0.35418333333333335,-0.0020000000000000018,1.142,18.0
2.5,0.146,238.28,10.4,0.0,0.0,17.0,2008-12-11 19:45:00,19,3,12,0,1.9185333333333332,1.66815,-0.028000000000000025,0.938,17.0
2.412,0.202,244.0,9.8,0.0,1.0,19.0,2010-04-12 20:15:00,20,0,4,0,1.6961000000000002,1.2753166666666664,-0.008000000000000007,1.906,20.0
1.668,0.13,239.85,7.0,0.0,1.0,19.0,2009-05-03 10:53:00,10,6,5,1,1.6118,1.3649666666666667,-0.038000000000000034,0.17599999999999993,20.0
0.586,0.076,239.86,2.4,0.0,0.0,1.0,2008-09-23 18:19:00,18,1,9,0,0.5694666666666668,0.49601666666666666,-0.10399999999999998,0.284,1.0
1.536,0.0,242.17,6.2,0.0,0.0,18.0,2008-03-19 07:16:00,7,2,3,0,1.7707333333333335,1.1174333333333335,-0.02400000000000002,0.19999999999999996,18.0
0.338,0.098,241.98,1.4,0.0,0.0,1.0,2010-05-01 05:44:00,5,5,5,1,0.3553666666666667,0.34826666666666667,-0.03799999999999998,-0.0040000000000000036,1.0
2.174,0.22,242.31,9.0,1.0,0.0,18.0,2008-03-08 16:30:00,16,5,3,1,1.2677,1.5544333333333331,0.021999999999999797,0.44799999999999995,19.0
0.27,0.0,248.83,1.2,0.0,0.0,1.0,2009-12-16 00:12:00,0,2,12,0,0.3333333333333333,0.8460166666666666,0.02200000000000002,0.018000000000000016,1.0
0.486,0.356,244.41,2.4,0.0,2.0,0.0,2009-06-30 19:31:00,19,1,6,0,0.6100666666666666,0.7363999999999999,-0.0020000000000000018,-0.29200000000000004,2.0
0.762,0.402,238.47,3.6,1.0,0.0,0.0,2007-01-20 11:53:00,11,5,1,1,2.213833333333333,2.1924,0.07200000000000006,-2.558,1.0
1.784,0.208,246.32,7.2,0.0,0.0,19.0,2009-01-23 23:20:00,23,4,1,0,0.9916333333333333,0.8527,-0.05400000000000005,1.202,19.0
0.224,0.0,245.57,1.0,0.0,0.0,0.0,2007-02-28 02:01:00,2,2,2,0,0.25920000000000004,0.27213333333333334,0.0,0.0,0.0
0.314,0.0,240.07,1.4,0.0,1.0,0.0,2007-10-11 15:35:00,15,3,10,0,0.34809999999999997,0.39263333333333333,-0.028000000000000025,-0.064,1.0
0.146,0.048,242.4,0.6,0.0,0.0,1.0,2010-09-27 21:18:00,21,0,9,0,0.146,0.146,0.0,0.0,1.0
0.32,0.228,242.56,1.6,0.0,0.0,0.0,2010-06-26 14:42:00,14,5,6,1,0.3656666666666667,0.8514999999999999,0.0,-0.726,0.0
0.152,0.0,240.4,0.8,0.0,0.0,0.0,2007-07-02 02:08:00,2,0,7,0,0.20813333333333334,0.22544999999999998,0.03799999999999999,-0.032,0.0
0.676,0.096,240.38,2.8,0.0,0.0,1.0,2010-04-04 00:51:00,0,6,4,1,0.49090000000000006,0.5515000000000001,0.1080000000000001,0.44000000000000006,1.0
3.014,0.0,239.54,13.8,0.0,0.0,18.0,2009-06-17 06:28:00,6,2,6,0,0.6621000000000001,0.4593166666666667,-2.1940000000000004,2.5919999999999996,18.0
1.274,0.058,239.85,5.2,0.0,0.0,18.0,2010-11-26 15:27:00,15,4,11,0,1.4059,1.45045,0.008000000000000007,-0.09800000000000009,18.0
0.424,0.104,239.88,1.8,0.0,0.0,1.0,2010-05-22 05:27:00,5,5,5,1,0.48033333333333333,0.4669833333333333,-0.0020000000000000018,0.006000000000000005,1.0
0.456,0.212,243.5,2.0,0.0,1.0,0.0,2008-11-22 00:50:00,0,5,11,1,0.32813333333333344,0.3389,-0.006000000000000005,0.194,1.0
1.558,0.25,245.66,6.4,0.0,1.0,19.0,2010-01-28 02:31:00,2,3,1,0,1.4861333333333335,1.4678333333333333,0.0040000000000000036,0.16400000000000015,20.0
0.304,0.12,246.61,1.2,0.0,1.0,1.0,2009-11-07 02:19:00,2,5,11,1,0.3221333333333334,0.32706666666666667,0.0,0.07599999999999998,2.0
1.792,0.224,245.13,7.2,0.0,1.0,18.0,2009-01-07 12:05:00,12,2,1,0,2.0042,1.7405166666666667,-0.006000000000000005,0.3400000000000001,19.0
4.552,0.274,237.12,19.6,0.0,28.0,17.0,2008-02-19 12:37:00,12,1,2,0,3.8864666666666667,3.4044499999999998,0.03799999999999937,-0.3880000000000008,45.0
1.372,0.0,244.53,5.6,0.0,0.0,19.0,2010-03-28 03:28:00,3,6,3,1,1.2407000000000001,1.0882833333333335,0.02200000000000002,0.0,19.0
1.842,0.302,242.6,7.6,2.0,0.0,18.0,2009-04-04 16:15:00,16,5,4,1,2.8226333333333335,2.5970833333333334,-0.006000000000000005,-2.7159999999999997,20.0
1.63,0.132,244.99,6.6,0.0,0.0,18.0,2009-02-28 13:57:00,13,5,2,1,1.5873,1.63505,-0.1120000000000001,0.06999999999999984,18.0
0.08,0.0,240.86,0.2,0.0,0.0,0.0,2008-08-16 17:41:00,17,5,8,1,0.16466666666666668,0.18953333333333333,-0.011999999999999997,-0.182,0.0
3.632,0.08,238.58,15.2,38.0,1.0,18.0,2009-10-31 15:00:00,15,5,10,1,1.712,1.8728666666666667,0.016000000000000014,2.146,57.0
0.322,0.246,240.11,1.6,0.0,0.0,1.0,2009-08-09 23:06:00,23,6,8,1,0.8319333333333333,1.437,0.0,-0.023999999999999966,1.0
0.222,0.144,244.67,1.0,0.0,1.0,1.0,2009-07-20 22:46:00,22,0,7,0,0.3202666666666667,0.3317833333333334,0.0,-0.092,2.0
0.238,0.108,240.61,1.0,0.0,1.0,0.0,2010-06-28 12:18:00,12,0,6,0,1.2209666666666665,0.79325,0.0,-0.10000000000000003,1.0
0.798,0.266,240.26,3.4,0.0,0.0,11.0,2008-08-24 18:49:00,18,6,8,1,0.1866666666666667,0.16221666666666668,0.07400000000000007,0.644,11.0
2.56,0.05,234.91,10.8,0.0,0.0,0.0,2007-12-19 19:24:00,19,2,12,0,2.1345666666666667,2.307583333333333,-0.053999999999999826,0.31000000000000005,0.0
